contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
AAPL251010P00190000,AAPL,2025-10-10,190.0,put,0.01,0.01,0.0,0,0.02,17,58,849,2025-10-03,0.74169,-0.00119,0.00015,-0.00744,0.00141,-6e-05
AAPL251010C00195000,AAPL,2025-10-10,195.0,call,63.37,63.08,62.4,116,63.75,10,2,109,2025-10-03,0.01976,1.0,0.0,-0.02183,0.0,0.03737
AAPL251010P00195000,AAPL,2025-10-10,195.0,put,0.01,0.01,0.0,0,0.02,6,1,343,2025-10-03,0.68315,-0.00128,0.00017,-0.00733,0.00151,-7e-05
AAPL251010C00200000,AAPL,2025-10-10,200.0,call,58.95,58.08,57.45,189,58.7,10,79,148,2025-10-03,0.01976,1.0,0.0,-0.02239,0.0,0.03833
AAPL251010P00200000,AAPL,2025-10-10,200.0,put,0.01,0.01,0.01,5,0.02,7,29,1473,2025-10-03,0.62462,-0.00136,0.0002,-0.00709,0.0016,-7e-05
AAPL251010C00205000,AAPL,2025-10-10,205.0,call,52.97,53.35,52.7,131,54.0,10,6,66,2025-10-03,0.80022,0.98375,0.00142,-0.10531,0.01449,0.03845
AAPL251010P00205000,AAPL,2025-10-10,205.0,put,0.02,0.01,0.01,5,0.02,5,58,3664,2025-10-03,0.56608,-0.00143,0.00023,-0.00669,0.00166,-7e-05
AAPL251010C00210000,AAPL,2025-10-10,210.0,call,48.66,48.0,47.4,204,48.6,16,105,195,2025-10-03,0.01976,1.0,0.0,-0.02351,0.0,0.04024
AAPL251010P00210000,AAPL,2025-10-10,210.0,put,0.03,0.03,0.02,1,0.03,5,117,1348,2025-10-03,0.5856,-0.00481,0.00067,-0.02072,0.00499,-0.00024
AAPL251010C00215000,AAPL,2025-10-10,215.0,call,43.1,43.22,42.4,122,44.05,10,25,334,2025-10-03,0.52706,0.99455,0.00083,-0.0449,0.00557,0.04092
AAPL251010P00215000,AAPL,2025-10-10,215.0,put,0.02,0.03,0.02,1,0.03,86,116,1159,2025-10-03,0.52706,-0.00545,0.00083,-0.02082,0.00557,-0.00028
AAPL251010C00217500,AAPL,2025-10-10,217.5,call,40.78,40.62,40.05,152,41.2,10,101,11,2025-10-03,0.01976,1.0,0.0,-0.02435,0.0,0.04168
AAPL251010P00217500,AAPL,2025-10-10,217.5,put,0.03,0.03,0.02,25,0.03,10,8,1152,2025-10-03,0.48804,-0.00504,0.00083,-0.01799,0.0052,-0.00025
AAPL251010C00220000,AAPL,2025-10-10,220.0,call,38.1,38.1,37.75,185,38.45,12,409,925,2025-10-03,0.01976,1.0,0.0,-0.02463,0.0,0.04216
AAPL251010P00220000,AAPL,2025-10-10,220.0,put,0.02,0.03,0.02,73,0.04,105,445,6120,2025-10-03,0.46853,-0.00619,0.00104,-0.02071,0.00624,-0.00031
AAPL251010C00222500,AAPL,2025-10-10,222.5,call,35.22,35.67,35.1,134,36.25,10,271,51,2025-10-03,0.01976,1.0,0.0,-0.02491,0.0,0.04264
AAPL251010P00222500,AAPL,2025-10-10,222.5,put,0.03,0.03,0.02,28,0.03,5,191,318,2025-10-03,0.4295,-0.00565,0.00105,-0.01752,0.00576,-0.00029
AAPL251010C00225000,AAPL,2025-10-10,225.0,call,33.05,33.22,32.65,128,33.8,10,245,710,2025-10-03,0.39048,0.99497,0.00104,-0.03953,0.00519,0.04286
AAPL251010P00225000,AAPL,2025-10-10,225.0,put,0.04,0.04,0.03,56,0.04,76,163,2628,2025-10-03,0.40999,-0.00706,0.00134,-0.02035,0.00702,-0.00036
AAPL251010C00227500,AAPL,2025-10-10,227.5,call,30.86,30.75,30.45,124,31.05,17,1303,237,2025-10-03,0.40999,0.98807,0.00212,-0.05764,0.0111,0.04299
AAPL251010P00227500,AAPL,2025-10-10,227.5,put,0.05,0.04,0.03,35,0.04,2,137,353,2025-10-03,0.39048,-0.00891,0.00173,-0.02374,0.00861,-0.00045
AAPL251010C00230000,AAPL,2025-10-10,230.0,call,27.79,28.3,28.1,24,28.5,62,1350,1541,2025-10-03,0.40999,0.98063,0.00322,-0.07449,0.01684,0.0431
AAPL251010P00230000,AAPL,2025-10-10,230.0,put,0.04,0.04,0.04,16,0.05,132,309,2582,2025-10-03,0.35146,-0.00814,0.00177,-0.01973,0.00796,-0.00041
AAPL251010C00232500,AAPL,2025-10-10,232.5,call,25.41,25.9,25.45,137,26.35,10,47,295,2025-10-03,0.40999,0.96971,0.00468,-0.09691,0.02451,0.04302
AAPL251010P00232500,AAPL,2025-10-10,232.5,put,0.05,0.06,0.05,13,0.06,71,175,1286,2025-10-03,0.35146,-0.01462,0.00295,-0.0328,0.01324,-0.00074
AAPL251010C00235000,AAPL,2025-10-10,235.0,call,22.96,23.0,22.5,599,23.5,31,116,2370,2025-10-03,0.01976,1.0,0.0,-0.02631,0.0,0.04503
AAPL251010P00235000,AAPL,2025-10-10,235.0,put,0.06,0.07,0.06,103,0.07,5,835,2480,2025-10-03,0.33194,-0.01909,0.00392,-0.03886,0.01663,-0.00096
AAPL251010C00237500,AAPL,2025-10-10,237.5,call,20.61,20.67,20.15,186,21.2,21,260,127,2025-10-03,0.01976,1.0,0.0,-0.02659,0.0,0.04551
AAPL251010P00237500,AAPL,2025-10-10,237.5,put,0.14,0.08,0.08,127,0.09,110,400,1375,2025-10-03,0.29292,-0.01865,0.00436,-0.03356,0.0163,-0.00094
AAPL251010C00240000,AAPL,2025-10-10,240.0,call,18.28,18.4,18.2,19,18.6,16,547,2474,2025-10-03,0.31243,0.95665,0.00824,-0.09894,0.03287,0.04381
AAPL251010P00240000,AAPL,2025-10-10,240.0,put,0.12,0.12,0.11,125,0.13,135,1440,3523,2025-10-03,0.29292,-0.03405,0.00722,-0.05547,0.02699,-0.00171
AAPL251010C00242500,AAPL,2025-10-10,242.5,call,15.52,15.95,15.65,20,16.25,18,136,1815,2025-10-03,0.29292,0.94166,0.01113,-0.11255,0.04164,0.04353
AAPL251010P00242500,AAPL,2025-10-10,242.5,put,0.18,0.17,0.16,92,0.18,103,2346,3001,2025-10-03,0.27341,-0.04667,0.00999,-0.06673,0.03487,-0.00235
AAPL251010C00245000,AAPL,2025-10-10,245.0,call,13.4,13.5,13.4,17,13.6,9,789,5219,2025-10-03,0.2539,0.9348,0.01401,-0.10788,0.04541,0.04367
AAPL251010P00245000,AAPL,2025-10-10,245.0,put,0.27,0.27,0.26,294,0.27,6,4761,4144,2025-10-03,0.2539,-0.0652,0.01401,-0.08045,0.04541,-0.00328
AAPL251010C00247500,AAPL,2025-10-10,247.5,call,11.11,11.18,11.05,12,11.3,11,5551,918,2025-10-03,0.2539,0.88948,0.0208,-0.14672,0.06742,0.04187
AAPL251010P00247500,AAPL,2025-10-10,247.5,put,0.43,0.42,0.41,107,0.44,187,3242,4073,2025-10-03,0.23438,-0.09294,0.01986,-0.09676,0.05943,-0.00467
AAPL251010C00250000,AAPL,2025-10-10,250.0,call,8.9,8.93,8.85,14,9.0,5,12103,26207,2025-10-03,0.23438,0.84452,0.02851,-0.16626,0.08532,0.04008
AAPL251010P00250000,AAPL,2025-10-10,250.0,put,0.7,0.69,0.68,2,0.7,50,14974,6151,2025-10-03,0.23438,-0.15548,0.02851,-0.13827,0.08532,-0.00783
AAPL251010C00252500,AAPL,2025-10-10,252.5,call,6.7,6.85,6.8,5,6.9,5,2123,4174,2025-10-03,0.23438,0.76011,0.03711,-0.20712,0.11105,0.03629
AAPL251010P00252500,AAPL,2025-10-10,252.5,put,1.12,1.1,1.09,5,1.12,4,11248,5051,2025-10-03,0.23438,-0.23989,0.03711,-0.17885,0.11105,-0.0121
AAPL251010C00255000,AAPL,2025-10-10,255.0,call,5.05,5.0,4.9,10,5.1,54,14500,7986,2025-10-03,0.21487,0.66891,0.04723,-0.21766,0.12957,0.03216
AAPL251010P00255000,AAPL,2025-10-10,255.0,put,1.74,1.73,1.71,5,1.75,8,21404,4210,2025-10-03,0.21487,-0.33109,0.04723,-0.18911,0.12957,-0.01671
AAPL251010C00257500,AAPL,2025-10-10,257.5,call,3.37,3.4,3.35,38,3.45,9,27191,6909,2025-10-03,0.21487,0.54341,0.05165,-0.23282,0.1417,0.02623
AAPL251010P00257500,AAPL,2025-10-10,257.5,put,2.66,2.65,2.59,41,2.71,10,11360,2596,2025-10-03,0.21487,-0.45659,0.05165,-0.20398,0.1417,-0.02311
AAPL251010C00260000,AAPL,2025-10-10,260.0,call,2.15,2.16,2.14,1,2.18,4,61479,24418,2025-10-03,0.21487,0.41463,0.05077,-0.22549,0.13927,0.02008
AAPL251010P00260000,AAPL,2025-10-10,260.0,put,4.0,3.92,3.85,26,4.0,138,6196,680,2025-10-03,0.21487,-0.58537,0.05077,-0.19638,0.13927,-0.02974
AAPL251010C00262500,AAPL,2025-10-10,262.5,call,1.28,1.28,1.26,5,1.3,4,29172,6330,2025-10-03,0.19536,0.27634,0.04791,-0.17463,0.11951,0.01345
AAPL251010P00262500,AAPL,2025-10-10,262.5,put,6.0,5.58,5.5,17,5.65,24,1853,843,2025-10-03,0.21487,-0.70445,0.04498,-0.16838,0.12339,-0.03595
AAPL251010C00265000,AAPL,2025-10-10,265.0,call,0.73,0.71,0.7,109,0.73,3,22298,10713,2025-10-03,0.19536,0.17256,0.0366,-0.1323,0.09129,0.00842
AAPL251010P00265000,AAPL,2025-10-10,265.0,put,7.6,7.5,7.4,22,7.6,25,1128,222,2025-10-03,0.19536,-0.82744,0.0366,-0.10263,0.09129,-0.04237
AAPL251010C00267500,AAPL,2025-10-10,267.5,call,0.4,0.39,0.38,5,0.4,126,8427,2460,2025-10-03,0.21487,0.12073,0.02617,-0.11362,0.07178,0.00589
AAPL251010P00267500,AAPL,2025-10-10,267.5,put,9.88,9.78,9.5,11,10.05,18,63,21,2025-10-03,0.21487,-0.87927,0.02617,-0.08366,0.07178,-0.04537
AAPL251010C00270000,AAPL,2025-10-10,270.0,call,0.2,0.21,0.2,94,0.21,30,35828,14246,2025-10-03,0.21487,0.06891,0.01728,-0.07472,0.0474,0.00337
AAPL251010P00270000,AAPL,2025-10-10,270.0,put,12.47,12.12,11.95,15,12.3,30,188,125,2025-10-03,0.23438,-0.91274,0.01895,-0.06719,0.0567,-0.04749
AAPL251010C00272500,AAPL,2025-10-10,272.5,call,0.11,0.11,0.1,140,0.12,106,5821,3957,2025-10-03,0.21487,0.03643,0.0104,-0.04483,0.02853,0.00178
AAPL251010P00272500,AAPL,2025-10-10,272.5,put,14.6,14.5,14.05,131,14.95,10,9,1,2025-10-03,0.2539,-0.93486,0.014,-0.05364,0.04538,-0.04904
AAPL251010C00275000,AAPL,2025-10-10,275.0,call,0.07,0.07,0.06,9,0.07,123,5209,8179,2025-10-03,0.23438,0.02723,0.0075,-0.03833,0.02243,0.00133
AAPL251010P00275000,AAPL,2025-10-10,275.0,put,16.95,17.0,16.45,139,17.55,10,63,7,2025-10-03,0.27341,-0.94987,0.01058,-0.04275,0.03693,-0.05026
AAPL251010C00277500,AAPL,2025-10-10,277.5,call,0.04,0.04,0.03,37,0.04,5,572,224,2025-10-03,0.23438,0.01383,0.00422,-0.02153,0.01262,0.00068
AAPL251010P00277500,AAPL,2025-10-10,277.5,put,0.0,19.52,19.0,129,20.05,10,0,0,2025-10-03,0.31243,-0.94975,0.00928,-0.05293,0.037,-0.05074
AAPL251010C00280000,AAPL,2025-10-10,280.0,call,0.02,0.03,0.02,40,0.03,83,1703,2336,2025-10-03,0.2539,0.01115,0.00323,-0.01931,0.01047,0.00055
AAPL251010P00280000,AAPL,2025-10-10,280.0,put,21.6,22.02,21.55,130,22.5,10,25,5,2025-10-03,0.35146,-0.94942,0.00829,-0.06345,0.03719,-0.0512
AAPL251010C00282500,AAPL,2025-10-10,282.5,call,0.02,0.03,0.02,19,0.03,33,365,138,2025-10-03,0.27341,0.00928,0.00256,-0.01769,0.00892,0.00045
AAPL251010P00282500,AAPL,2025-10-10,282.5,put,0.0,24.5,23.95,135,25.05,10,0,0,2025-10-03,0.37097,-0.95759,0.00682,-0.05512,0.03229,-0.05208
AAPL251010C00285000,AAPL,2025-10-10,285.0,call,0.01,0.01,0.01,10,0.02,11,976,1429,2025-10-03,0.2539,0.00265,0.0009,-0.00537,0.00292,0.00013
AAPL251010P00285000,AAPL,2025-10-10,285.0,put,0.0,27.02,26.45,148,27.6,10,0,0,2025-10-03,0.40999,-0.95631,0.00632,-0.06617,0.03307,-0.0525
AAPL251010C00287500,AAPL,2025-10-10,287.5,call,0.03,0.01,0.0,0,0.02,40,1054,31,2025-10-03,0.29292,0.0043,0.00121,-0.00958,0.00452,0.00021
AAPL251010P00287500,AAPL,2025-10-10,287.5,put,0.0,29.55,29.0,128,30.1,10,0,0,2025-10-03,0.44901,-0.95507,0.0059,-0.07757,0.03383,-0.05293
AAPL251010C00290000,AAPL,2025-10-10,290.0,call,0.01,0.01,0.0,0,0.02,15,171,871,2025-10-03,0.31243,0.0039,0.00104,-0.00934,0.00414,0.00019
AAPL251010P00290000,AAPL,2025-10-10,290.0,put,0.0,32.08,31.6,125,32.55,10,0,0,2025-10-03,0.48804,-0.95385,0.00555,-0.08931,0.03456,-0.05335
AAPL251010C00295000,AAPL,2025-10-10,295.0,call,0.01,0.01,0.0,0,0.01,3,174,1351,2025-10-03,0.35146,0.00335,0.0008,-0.00916,0.00361,0.00016
AAPL251010P00295000,AAPL,2025-10-10,295.0,put,0.0,37.02,36.5,139,37.55,10,0,0,2025-10-03,0.52706,-0.96309,0.00429,-0.07656,0.02884,-0.05476
AAPL251010C00300000,AAPL,2025-10-10,300.0,call,0.01,0.01,0.0,0,0.01,14,143,1620,2025-10-03,0.39048,0.00302,0.00066,-0.00925,0.00328,0.00015
AAPL251010P00300000,AAPL,2025-10-10,300.0,put,0.0,42.02,41.5,144,42.55,10,0,0,2025-10-03,0.5856,-0.96475,0.00371,-0.08357,0.02777,-0.0558
AAPL251010C00305000,AAPL,2025-10-10,305.0,call,0.01,0.01,0.0,0,0.01,7,0,297,2025-10-03,0.4295,0.00281,0.00056,-0.00953,0.00308,0.00014
AAPL251010P00305000,AAPL,2025-10-10,305.0,put,0.0,47.05,46.5,141,47.6,10,0,0,2025-10-03,0.64413,-0.96576,0.0033,-0.09157,0.02712,-0.05681
AAPL251010C00310000,AAPL,2025-10-10,310.0,call,0.01,0.01,0.0,0,0.01,2222,0,750,2025-10-03,0.44901,0.00182,0.00036,-0.00672,0.00208,9e-05
AAPL251010P00310000,AAPL,2025-10-10,310.0,put,0.0,52.02,51.5,140,52.55,10,0,0,2025-10-03,0.68315,-0.97024,0.00277,-0.08396,0.02415,-0.05799
AAPL251010C00315000,AAPL,2025-10-10,315.0,call,0.03,0.01,0.0,0,0.01,6,0,63,2025-10-03,0.48804,0.00182,0.00033,-0.00732,0.00208,9e-05
AAPL251010P00315000,AAPL,2025-10-10,315.0,put,57.95,57.05,56.5,141,57.6,10,1,1,2025-10-03,0.74169,-0.97019,0.00255,-0.09367,0.02418,-0.05895
AAPL251010C00320000,AAPL,2025-10-10,320.0,call,0.02,0.01,0.0,0,0.01,6,0,189,2025-10-03,0.52706,0.00185,0.00031,-0.00801,0.00211,9e-05
AAPL251010P00320000,AAPL,2025-10-10,320.0,put,61.0,61.98,61.5,147,62.45,10,1,0,2025-10-03,0.7612,-0.97627,0.00206,-0.07353,0.01999,-0.06019
AAPL251010C00325000,AAPL,2025-10-10,325.0,call,0.01,0.01,0.0,0,0.01,10,2,29,2025-10-03,0.56608,0.0019,0.0003,-0.00879,0.00216,9e-05
AAPL251010P00325000,AAPL,2025-10-10,325.0,put,0.0,67.05,66.5,140,67.6,10,0,0,2025-10-03,0.85876,-0.96957,0.00224,-0.11534,0.0246,-0.06084
AAPL251017C00090000,AAPL,2025-10-17,90.0,call,165.75,167.98,167.15,140,168.8,130,0,23,2025-10-03,0.01976,1.0,0.0,-0.01007,0.0,0.03447
AAPL251017P00090000,AAPL,2025-10-17,90.0,put,0.0,0.01,0.0,0,0.01,6,0,955,2025-10-03,1.69776,-0.00042,2e-05,-0.00463,0.00077,-5e-05
AAPL251017C00095000,AAPL,2025-10-17,95.0,call,160.4,162.97,162.1,128,163.85,129,0,2,2025-10-03,0.01976,1.0,0.0,-0.01063,0.0,0.03638
AAPL251017P00095000,AAPL,2025-10-17,95.0,put,0.0,0.01,0.0,0,0.01,100,0,1135,2025-10-03,1.61972,-0.00046,2e-05,-0.0048,0.00083,-5e-05
AAPL251017C00100000,AAPL,2025-10-17,100.0,call,146.12,157.98,157.15,149,158.8,122,0,20,2025-10-03,0.01976,1.0,0.0,-0.01119,0.0,0.0383
AAPL251017P00100000,AAPL,2025-10-17,100.0,put,0.0,0.01,0.0,0,0.01,100,0,860,2025-10-03,1.52216,-0.00043,2e-05,-0.00422,0.00078,-5e-05
AAPL251017C00105000,AAPL,2025-10-17,105.0,call,110.26,153.0,152.1,129,153.9,100,0,14,2025-10-03,0.01976,1.0,0.0,-0.01175,0.0,0.04021
AAPL251017P00105000,AAPL,2025-10-17,105.0,put,0.0,0.01,0.0,0,0.01,6,0,292,2025-10-03,1.46362,-0.00051,2e-05,-0.00476,0.00091,-5e-05
AAPL251017C00110000,AAPL,2025-10-17,110.0,call,121.0,148.0,147.15,146,148.85,100,0,462,2025-10-03,0.01976,1.0,0.0,-0.01231,0.0,0.04213
AAPL251017P00110000,AAPL,2025-10-17,110.0,put,0.0,0.01,0.0,0,0.01,5,0,615,2025-10-03,1.38558,-0.00051,3e-05,-0.00454,0.00092,-5e-05
AAPL251017C00115000,AAPL,2025-10-17,115.0,call,112.7,143.03,142.15,145,143.9,100,0,99,2025-10-03,0.01976,1.0,0.0,-0.01287,0.0,0.04404
AAPL251017P00115000,AAPL,2025-10-17,115.0,put,0.0,0.01,0.0,0,0.21,106,0,595,2025-10-03,1.30753,-0.0005,3e-05,-0.00419,0.0009,-5e-05
AAPL251017C00120000,AAPL,2025-10-17,120.0,call,91.56,138.02,137.2,138,138.85,139,0,67,2025-10-03,0.01976,1.0,0.0,-0.01343,0.0,0.04596
AAPL251017P00120000,AAPL,2025-10-17,120.0,put,0.0,0.01,0.0,0,0.17,83,0,5856,2025-10-03,1.24899,-0.00056,3e-05,-0.00443,0.001,-6e-05
AAPL251017C00125000,AAPL,2025-10-17,125.0,call,114.66,133.03,132.15,130,133.9,131,0,19,2025-10-03,0.01976,1.0,0.0,-0.01398,0.0,0.04787
AAPL251017P00125000,AAPL,2025-10-17,125.0,put,0.01,0.01,0.0,0,0.01,8,40,1667,2025-10-03,1.19046,-0.00062,4e-05,-0.00461,0.00109,-6e-05
AAPL251017C00130000,AAPL,2025-10-17,130.0,call,124.4,127.95,127.2,295,128.7,242,0,164,2025-10-03,0.01976,1.0,0.0,-0.01454,0.0,0.04978
AAPL251017P00130000,AAPL,2025-10-17,130.0,put,0.01,0.01,0.0,0,0.02,24,77,1186,2025-10-03,1.13192,-0.00066,4e-05,-0.00469,0.00117,-7e-05
AAPL251017C00135000,AAPL,2025-10-17,135.0,call,119.0,123.05,122.15,154,123.95,133,0,73,2025-10-03,0.01976,1.0,0.0,-0.0151,0.0,0.0517
AAPL251017P00135000,AAPL,2025-10-17,135.0,put,0.0,0.01,0.0,0,0.02,6,0,1455,2025-10-03,1.07339,-0.0007,4e-05,-0.00469,0.00123,-7e-05
AAPL251017C00140000,AAPL,2025-10-17,140.0,call,114.3,118.05,117.2,147,118.9,129,0,82,2025-10-03,0.01976,1.0,0.0,-0.01566,0.0,0.05361
AAPL251017P00140000,AAPL,2025-10-17,140.0,put,0.02,0.01,0.0,0,0.02,5,854,1711,2025-10-03,1.01485,-0.00073,5e-05,-0.00458,0.00127,-8e-05
AAPL251017C00145000,AAPL,2025-10-17,145.0,call,109.53,112.95,112.2,295,113.7,241,0,178,2025-10-03,0.01976,1.0,0.0,-0.01622,0.0,0.05553
AAPL251017P00145000,AAPL,2025-10-17,145.0,put,0.02,0.01,0.0,0,0.02,10,159,4283,2025-10-03,0.95632,-0.00074,5e-05,-0.00438,0.00129,-8e-05
AAPL251017C00150000,AAPL,2025-10-17,150.0,call,107.91,108.4,107.55,272,109.25,139,8,726,2025-10-03,1.19046,0.99285,0.00033,-0.05921,0.01003,0.05668
AAPL251017P00150000,AAPL,2025-10-17,150.0,put,0.01,0.01,0.0,0,0.03,12,105,11433,2025-10-03,0.89778,-0.00073,6e-05,-0.00407,0.00128,-8e-05
AAPL251017C00155000,AAPL,2025-10-17,155.0,call,103.37,103.28,102.45,278,104.1,270,2,176,2025-10-03,0.89778,0.99863,0.0001,-0.02458,0.00227,0.05922
AAPL251017P00155000,AAPL,2025-10-17,155.0,put,0.02,0.01,0.0,0,0.03,65,105,3077,2025-10-03,0.85876,-0.00089,7e-05,-0.00468,0.00153,-9e-05
AAPL251017C00160000,AAPL,2025-10-17,160.0,call,97.77,98.15,97.6,180,98.7,159,1,299,2025-10-03,0.01976,1.0,0.0,-0.0179,0.0,0.06127
AAPL251017P00160000,AAPL,2025-10-17,160.0,put,0.02,0.02,0.01,5,0.03,41,345,14303,2025-10-03,0.85876,-0.00167,0.00012,-0.00829,0.00272,-0.00017
AAPL251017C00165000,AAPL,2025-10-17,165.0,call,91.25,93.47,92.8,176,94.15,194,0,234,2025-10-03,1.03437,0.98972,0.00052,-0.0691,0.01379,0.0621
AAPL251017P00165000,AAPL,2025-10-17,165.0,put,0.03,0.02,0.01,11,0.03,2,195,6499,2025-10-03,0.80022,-0.00164,0.00013,-0.00757,0.00267,-0.00017
AAPL251017C00170000,AAPL,2025-10-17,170.0,call,86.48,88.45,87.8,194,89.1,199,0,655,2025-10-03,0.95632,0.99009,0.00055,-0.06435,0.01336,0.06406
AAPL251017P00170000,AAPL,2025-10-17,170.0,put,0.03,0.03,0.01,6,0.04,53,37,7278,2025-10-03,0.78071,-0.00243,0.00019,-0.0106,0.00383,-0.00025
AAPL251017C00175000,AAPL,2025-10-17,175.0,call,84.25,83.35,82.95,241,83.75,249,11,1043,2025-10-03,0.78071,0.99568,0.00032,-0.03733,0.00641,0.06657
AAPL251017P00175000,AAPL,2025-10-17,175.0,put,0.04,0.07,0.03,1,0.1,25,730,4690,2025-10-03,0.80022,-0.00515,0.00037,-0.02128,0.0075,-0.00054
AAPL251017C00180000,AAPL,2025-10-17,180.0,call,79.35,78.38,77.9,185,78.85,184,44,1730,2025-10-03,0.7612,0.9938,0.00046,-0.044,0.00885,0.06829
AAPL251017P00180000,AAPL,2025-10-17,180.0,put,0.04,0.04,0.02,47,0.05,4,424,11877,2025-10-03,0.70267,-0.0035,0.0003,-0.01322,0.00531,-0.00036
AAPL251017C00185000,AAPL,2025-10-17,185.0,call,73.27,73.55,73.0,219,74.1,260,8,654,2025-10-03,0.81974,0.9847,0.00093,-0.07721,0.01946,0.06924
AAPL251017P00185000,AAPL,2025-10-17,185.0,put,0.0,0.04,0.03,6,0.05,15,0,10075,2025-10-03,0.66364,-0.00419,0.00037,-0.01465,0.00624,-0.00043
AAPL251017C00190000,AAPL,2025-10-17,190.0,call,68.0,68.53,67.95,167,69.1,195,3,1398,2025-10-03,0.74169,0.98574,0.00097,-0.06935,0.01832,0.07128
AAPL251017P00190000,AAPL,2025-10-17,190.0,put,0.05,0.04,0.03,29,0.06,102,244,14239,2025-10-03,0.60511,-0.00397,0.00038,-0.01273,0.00595,-0.00041
AAPL251017C00195000,AAPL,2025-10-17,195.0,call,63.85,63.58,62.65,215,64.5,355,12,1876,2025-10-03,0.72218,0.98038,0.00131,-0.08329,0.02407,0.07263
AAPL251017P00195000,AAPL,2025-10-17,195.0,put,0.06,0.04,0.03,42,0.06,42,48,9805,2025-10-03,0.56608,-0.00472,0.00048,-0.0139,0.00694,-0.00048
AAPL251017C00200000,AAPL,2025-10-17,200.0,call,57.92,58.58,58.05,137,59.1,179,47,2959,2025-10-03,0.66364,0.97917,0.00149,-0.08177,0.02533,0.07443
AAPL251017P00200000,AAPL,2025-10-17,200.0,put,0.06,0.06,0.05,8,0.06,30,378,16941,2025-10-03,0.54657,-0.00719,0.00072,-0.01946,0.01008,-0.00074
AAPL251017C00205000,AAPL,2025-10-17,205.0,call,53.35,53.4,52.5,168,54.3,150,32,11054,2025-10-03,0.48804,0.99326,0.00076,-0.03933,0.00952,0.07782
AAPL251017P00205000,AAPL,2025-10-17,205.0,put,0.07,0.06,0.05,24,0.07,29,100,12087,2025-10-03,0.48804,-0.00674,0.00076,-0.0164,0.00952,-0.00069
AAPL251017C00210000,AAPL,2025-10-17,210.0,call,48.5,48.27,47.8,181,48.75,20,142,20394,2025-10-03,0.01976,1.0,0.0,-0.02349,0.0,0.08042
AAPL251017P00210000,AAPL,2025-10-17,210.0,put,0.08,0.08,0.07,10,0.08,10,122,28755,2025-10-03,0.46853,-0.01052,0.00118,-0.02324,0.01408,-0.00107
AAPL251017C00215000,AAPL,2025-10-17,215.0,call,43.31,43.55,43.15,22,43.95,175,184,13113,2025-10-03,0.46853,0.97986,0.00206,-0.06464,0.02462,0.08027
AAPL251017P00215000,AAPL,2025-10-17,215.0,put,0.09,0.08,0.08,29,0.09,11,149,16786,2025-10-03,0.40999,-0.00987,0.00127,-0.0192,0.01331,-0.001
AAPL251017C00217500,AAPL,2025-10-17,217.5,call,41.08,40.7,39.95,127,41.45,122,29,30,2025-10-03,0.01976,1.0,0.0,-0.02433,0.0,0.08329
AAPL251017P00217500,AAPL,2025-10-17,217.5,put,0.0,0.09,0.08,24,0.1,24,0,481,2025-10-03,0.39048,-0.01093,0.00146,-0.01998,0.01456,-0.00111
AAPL251017C00220000,AAPL,2025-10-17,220.0,call,38.1,38.52,38.15,22,38.9,185,760,13232,2025-10-03,0.40999,0.97957,0.00238,-0.06048,0.02491,0.08217
AAPL251017P00220000,AAPL,2025-10-17,220.0,put,0.09,0.1,0.09,168,0.11,35,228,20105,2025-10-03,0.39048,-0.01605,0.00203,-0.0278,0.02028,-0.00163
AAPL251017C00222500,AAPL,2025-10-17,222.5,call,35.76,35.83,34.9,106,36.75,113,1,14,2025-10-03,0.01976,1.0,0.0,-0.02489,0.0,0.08521
AAPL251017P00222500,AAPL,2025-10-17,222.5,put,0.12,0.11,0.1,24,0.12,29,16,319,2025-10-03,0.37097,-0.01802,0.00236,-0.02913,0.02239,-0.00183
AAPL251017C00225000,AAPL,2025-10-17,225.0,call,33.55,33.55,33.2,16,33.9,114,161,13738,2025-10-03,0.37097,0.97398,0.00322,-0.06487,0.03054,0.08352
AAPL251017P00225000,AAPL,2025-10-17,225.0,put,0.14,0.12,0.11,107,0.13,26,1390,12514,2025-10-03,0.35146,-0.02035,0.00277,-0.03056,0.02483,-0.00207
AAPL251017C00227500,AAPL,2025-10-17,227.5,call,30.85,30.88,30.0,210,31.75,200,49,101,2025-10-03,0.21487,0.99885,0.00035,-0.0269,0.00193,0.08701
AAPL251017P00227500,AAPL,2025-10-17,227.5,put,0.14,0.14,0.13,37,0.15,24,121,1249,2025-10-03,0.33194,-0.02313,0.00326,-0.03211,0.02766,-0.00235
AAPL251017C00230000,AAPL,2025-10-17,230.0,call,28.5,28.6,28.35,18,28.85,24,1926,19362,2025-10-03,0.33194,0.96599,0.0045,-0.06993,0.03813,0.08463
AAPL251017P00230000,AAPL,2025-10-17,230.0,put,0.16,0.17,0.16,44,0.17,53,773,13100,2025-10-03,0.31243,-0.0265,0.00389,-0.03381,0.03101,-0.00268
AAPL251017C00232500,AAPL,2025-10-17,232.5,call,26.65,26.12,25.55,121,26.7,105,10,46,2025-10-03,0.31243,0.96065,0.00539,-0.07279,0.04297,0.08505
AAPL251017P00232500,AAPL,2025-10-17,232.5,put,0.2,0.2,0.19,499,0.21,89,1346,2478,2025-10-03,0.29292,-0.03064,0.00468,-0.0357,0.03499,-0.0031
